,Unnamed: 0.1,Unnamed: 0,filepaths,pipelines,groups,contrast
2722,16332,20412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-hand_spm-5-0-0_con.nii,spm-5-0-0,866,right-hand
2725,16345,20425,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,867,right-hand
2726,16356,20436,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_spm-5-0-0_con.nii,spm-5-0-0,867,right-hand
2729,16369,20449,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,868,right-hand
2730,16380,20460,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_spm-5-0-0_con.nii,spm-5-0-0,868,right-hand
2733,16393,20473,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,869,right-hand
2734,16404,20484,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_spm-5-0-0_con.nii,spm-5-0-0,869,right-hand
2737,16417,20521,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,870,right-hand
2738,16428,20532,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_spm-5-0-0_con.nii,spm-5-0-0,870,right-hand
2741,16441,20545,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,871,right-hand
2742,16452,20556,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_spm-5-0-0_con.nii,spm-5-0-0,871,right-hand
2745,16465,20569,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,872,right-hand
2746,16476,20580,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_spm-5-0-0_con.nii,spm-5-0-0,872,right-hand
2749,16489,20617,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,874,right-hand
2750,16500,20628,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_spm-5-0-0_con.nii,spm-5-0-0,874,right-hand
2753,16513,20665,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,876,right-hand
2754,16524,20676,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_spm-5-0-0_con.nii,spm-5-0-0,876,right-hand
2757,16537,20689,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,877,right-hand
2758,16548,20700,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_spm-5-0-0_con.nii,spm-5-0-0,877,right-hand
2761,16561,20713,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,878,right-hand
2762,16572,20724,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_spm-5-0-0_con.nii,spm-5-0-0,878,right-hand
2765,16585,20761,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,87,right-hand
2766,16596,20772,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_spm-5-0-0_con.nii,spm-5-0-0,87,right-hand
2769,16609,20809,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,881,right-hand
2770,16620,20820,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_spm-5-0-0_con.nii,spm-5-0-0,881,right-hand
2773,16633,20857,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,883,right-hand
2774,16644,20868,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_spm-5-0-0_con.nii,spm-5-0-0,883,right-hand
2777,16657,20881,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,884,right-hand
2778,16668,20892,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_spm-5-0-0_con.nii,spm-5-0-0,884,right-hand
2781,16681,20905,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,885,right-hand
2782,16692,20916,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_spm-5-0-0_con.nii,spm-5-0-0,885,right-hand
2785,16705,20929,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,886,right-hand
2786,16716,20940,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_spm-5-0-0_con.nii,spm-5-0-0,886,right-hand
2789,16729,20953,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,887,right-hand
2790,16740,20964,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_spm-5-0-0_con.nii,spm-5-0-0,887,right-hand
2793,16753,20977,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,888,right-hand
2794,16764,20988,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_spm-5-0-0_con.nii,spm-5-0-0,888,right-hand
2797,16777,21025,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,88,right-hand
2798,16788,21036,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_spm-5-0-0_con.nii,spm-5-0-0,88,right-hand
2801,16801,21049,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,890,right-hand
2802,16812,21060,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_spm-5-0-0_con.nii,spm-5-0-0,890,right-hand
2805,16825,21073,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,891,right-hand
2806,16836,21084,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_spm-5-0-0_con.nii,spm-5-0-0,891,right-hand
2809,16849,21097,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,892,right-hand
2810,16860,21108,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_spm-5-0-0_con.nii,spm-5-0-0,892,right-hand
2813,16873,21121,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,893,right-hand
2814,16884,21132,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_spm-5-0-0_con.nii,spm-5-0-0,893,right-hand
2817,16897,21145,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,894,right-hand
2818,16908,21156,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_spm-5-0-0_con.nii,spm-5-0-0,894,right-hand
2821,16921,21169,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,895,right-hand
2822,16932,21180,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_spm-5-0-0_con.nii,spm-5-0-0,895,right-hand
2825,16945,21193,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,896,right-hand
2826,16956,21204,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_spm-5-0-0_con.nii,spm-5-0-0,896,right-hand
2829,16969,21217,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,897,right-hand
2830,16980,21228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_spm-5-0-0_con.nii,spm-5-0-0,897,right-hand
2833,16993,21265,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,899,right-hand
2834,17004,21276,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_spm-5-0-0_con.nii,spm-5-0-0,899,right-hand
2837,17017,21313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,8,right-hand
2838,17028,21324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_spm-5-0-0_con.nii,spm-5-0-0,8,right-hand
2841,17041,21337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,900,right-hand
2842,17052,21348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_spm-5-0-0_con.nii,spm-5-0-0,900,right-hand
2845,17065,21385,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,902,right-hand
2846,17076,21396,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_spm-5-0-0_con.nii,spm-5-0-0,902,right-hand
2849,17089,21409,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,903,right-hand
2850,17100,21420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_spm-5-0-0_con.nii,spm-5-0-0,903,right-hand
2853,17113,21433,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,904,right-hand
2854,17124,21444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_spm-5-0-0_con.nii,spm-5-0-0,904,right-hand
2857,17137,21457,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,905,right-hand
2858,17148,21468,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_spm-5-0-0_con.nii,spm-5-0-0,905,right-hand
2861,17161,21481,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,906,right-hand
2862,17172,21492,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_spm-5-0-0_con.nii,spm-5-0-0,906,right-hand
2865,17185,21505,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-907_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,907,right-hand
2866,17196,21516,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-907_right-hand_spm-5-0-0_con.nii,spm-5-0-0,907,right-hand
2869,17209,21529,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-908_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,908,right-hand
2870,17220,21540,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-908_right-hand_spm-5-0-0_con.nii,spm-5-0-0,908,right-hand
2873,17233,21553,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-909_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,909,right-hand
2874,17244,21564,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-909_right-hand_spm-5-0-0_con.nii,spm-5-0-0,909,right-hand
2877,17257,21577,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-90_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,90,right-hand
2878,17268,21588,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-90_right-hand_spm-5-0-0_con.nii,spm-5-0-0,90,right-hand
2881,17281,21601,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-910_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,910,right-hand
2882,17292,21612,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-910_right-hand_spm-5-0-0_con.nii,spm-5-0-0,910,right-hand
2885,17305,21625,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-911_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,911,right-hand
2886,17316,21636,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-911_right-hand_spm-5-0-0_con.nii,spm-5-0-0,911,right-hand
2889,17329,21697,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-914_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,914,right-hand
2890,17340,21708,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-914_right-hand_spm-5-0-0_con.nii,spm-5-0-0,914,right-hand
2893,17353,21745,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-916_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,916,right-hand
2894,17364,21756,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-916_right-hand_spm-5-0-0_con.nii,spm-5-0-0,916,right-hand
2897,17377,21769,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-917_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,917,right-hand
2898,17388,21780,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-917_right-hand_spm-5-0-0_con.nii,spm-5-0-0,917,right-hand
2901,17401,21793,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-918_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,918,right-hand
2902,17412,21804,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-918_right-hand_spm-5-0-0_con.nii,spm-5-0-0,918,right-hand
2905,17425,21817,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-919_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,919,right-hand
2906,17436,21828,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-919_right-hand_spm-5-0-0_con.nii,spm-5-0-0,919,right-hand
2909,17449,21841,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-91_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,91,right-hand
2910,17460,21852,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-91_right-hand_spm-5-0-0_con.nii,spm-5-0-0,91,right-hand
2913,17473,21865,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-920_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,920,right-hand
2914,17484,21876,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-920_right-hand_spm-5-0-0_con.nii,spm-5-0-0,920,right-hand
2917,17497,21889,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-921_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,921,right-hand
2918,17508,21900,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-921_right-hand_spm-5-0-0_con.nii,spm-5-0-0,921,right-hand
2921,17521,21913,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-922_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,922,right-hand
2922,17532,21924,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-922_right-hand_spm-5-0-0_con.nii,spm-5-0-0,922,right-hand
2925,17545,21937,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-923_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,923,right-hand
2926,17556,21948,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-923_right-hand_spm-5-0-0_con.nii,spm-5-0-0,923,right-hand
2929,17569,21961,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-924_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,924,right-hand
2930,17580,21972,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-924_right-hand_spm-5-0-0_con.nii,spm-5-0-0,924,right-hand
2933,17593,21985,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-925_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,925,right-hand
2934,17604,21996,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-925_right-hand_spm-5-0-0_con.nii,spm-5-0-0,925,right-hand
2937,17617,22009,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-926_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,926,right-hand
2938,17628,22020,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-926_right-hand_spm-5-0-0_con.nii,spm-5-0-0,926,right-hand
2941,17641,22033,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-927_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,927,right-hand
2942,17652,22044,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-927_right-hand_spm-5-0-0_con.nii,spm-5-0-0,927,right-hand
2945,17665,22081,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-929_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,929,right-hand
2946,17676,22092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-929_right-hand_spm-5-0-0_con.nii,spm-5-0-0,929,right-hand
2949,17689,22129,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-930_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,930,right-hand
2950,17700,22140,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-930_right-hand_spm-5-0-0_con.nii,spm-5-0-0,930,right-hand
2953,17713,22153,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-931_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,931,right-hand
2954,17724,22164,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-931_right-hand_spm-5-0-0_con.nii,spm-5-0-0,931,right-hand
2957,17737,22177,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-932_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,932,right-hand
2958,17748,22188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-932_right-hand_spm-5-0-0_con.nii,spm-5-0-0,932,right-hand
2961,17761,22225,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-934_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,934,right-hand
2962,17772,22236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-934_right-hand_spm-5-0-0_con.nii,spm-5-0-0,934,right-hand
2965,17785,22297,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-937_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,937,right-hand
2966,17796,22308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-937_right-hand_spm-5-0-0_con.nii,spm-5-0-0,937,right-hand
2969,17809,22321,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-938_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,938,right-hand
2970,17820,22332,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-938_right-hand_spm-5-0-0_con.nii,spm-5-0-0,938,right-hand
2973,17833,22345,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-939_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,939,right-hand
2974,17844,22356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-939_right-hand_spm-5-0-0_con.nii,spm-5-0-0,939,right-hand
2977,17857,22369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-93_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,93,right-hand
2978,17868,22380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-93_right-hand_spm-5-0-0_con.nii,spm-5-0-0,93,right-hand
2981,17881,22393,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-940_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,940,right-hand
2982,17892,22404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-940_right-hand_spm-5-0-0_con.nii,spm-5-0-0,940,right-hand
2985,17905,22417,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-941_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,941,right-hand
2986,17916,22428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-941_right-hand_spm-5-0-0_con.nii,spm-5-0-0,941,right-hand
2989,17929,22441,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-942_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,942,right-hand
2990,17940,22452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-942_right-hand_spm-5-0-0_con.nii,spm-5-0-0,942,right-hand
2993,17953,22489,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-944_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,944,right-hand
2994,17964,22500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-944_right-hand_spm-5-0-0_con.nii,spm-5-0-0,944,right-hand
2997,17977,22513,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-945_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,945,right-hand
2998,17988,22524,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-945_right-hand_spm-5-0-0_con.nii,spm-5-0-0,945,right-hand
3001,18001,22537,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-946_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,946,right-hand
3002,18012,22548,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-946_right-hand_spm-5-0-0_con.nii,spm-5-0-0,946,right-hand
3005,18025,22561,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-947_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,947,right-hand
3006,18036,22572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-947_right-hand_spm-5-0-0_con.nii,spm-5-0-0,947,right-hand
3009,18049,22585,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-948_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,948,right-hand
3010,18060,22596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-948_right-hand_spm-5-0-0_con.nii,spm-5-0-0,948,right-hand
